index,count,mean,std,min,25%,50%,75%,max
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques|t__GCF_000210035,393.0,1.2888967430025446,1.6020270542654853,0.08712,0.44959,0.78972,1.5457299999999998,18.56455
k__Bacteria|p__Deinococcus_Thermus|c__Deinococci,390.0,0.01505830769230769,0.01623095336079177,0.0001,0.0055425,0.009135,0.0187625,0.10584
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_scindens|t__GCF_000154505,390.0,0.006567179487179486,0.022793633807552303,5.9999999999999995e-05,0.0007099999999999999,0.001905,0.004637499999999999,0.3018
k__Bacteria|p__Deinococcus_Thermus,390.0,0.01505830769230769,0.01623095336079177,0.0001,0.0055425,0.009135,0.0187625,0.10584
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_scindens,390.0,0.006567179487179486,0.022793633807552303,5.9999999999999995e-05,0.0007099999999999999,0.001905,0.004637499999999999,0.3018
k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Deinococcales,387.0,0.015109457364341085,0.01627238058527509,0.00107,0.005545,0.00916,0.01883,0.10584
k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae|g__Deinococcus|s__Deinococcus_unclassified,387.0,0.015108397932816537,0.01627288279700856,0.00107,0.005545,0.00916,0.01883,0.10584
k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae,387.0,0.015108397932816537,0.01627288279700856,0.00107,0.005545,0.00916,0.01883,0.10584
k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae|g__Deinococcus,387.0,0.015108397932816537,0.01627288279700856,0.00107,0.005545,0.00916,0.01883,0.10584
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_unclassified,387.0,1.5879575193798448,4.408085220930342,0.00124,0.035775,0.22518000000000002,1.19001,38.4494
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter,361.0,0.06406030470914127,0.15713976554741255,0.00022999999999999998,0.00434,0.01625,0.05445,2.14583
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter,361.0,0.3901824099722992,2.111704259296928,0.0003,0.01024,0.04774,0.19535999999999998,35.76449
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcaceae_unclassified,351.0,0.0946960113960114,0.2513805132544,0.0006,0.004815,0.01775,0.05809500000000001,2.94713
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hydrogenotrophica|t__GCF_000157975,345.0,0.13418310144927537,0.35719269321228897,5.9999999999999995e-05,0.00627,0.0206,0.08588,2.56488
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hydrogenotrophica,345.0,0.13418310144927537,0.35719269321228897,5.9999999999999995e-05,0.00627,0.0206,0.08588,2.56488
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gordonii,344.0,0.02216520348837209,0.04467562709708996,0.00016999999999999999,0.003375,0.008660000000000001,0.025965,0.5362399999999999
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gordonii|t__GCF_000017005,344.0,0.02216520348837209,0.04467562709708996,0.00016999999999999999,0.003375,0.008660000000000001,0.025965,0.5362399999999999
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_unclassified,341.0,0.03769568914956012,0.0834870281358137,0.00022999999999999998,0.0037,0.01097,0.03352,0.77415
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae,331.0,0.3751082779456193,2.1878634376406128,0.0003,0.009859999999999999,0.045860000000000005,0.17173,35.76449
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae|t__Enterobacter_cloacae_unclassified,331.0,0.3751082779456193,2.1878634376406128,0.0003,0.009859999999999999,0.045860000000000005,0.17173,35.76449
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_unclassified,324.0,0.12935,0.3000797620530382,5.9999999999999995e-05,0.0059924999999999996,0.023205000000000003,0.1081725,2.66168
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_catenulatum,312.0,0.3292410576923077,1.0519032141189595,0.0002,0.0090725,0.04467,0.1660725,11.74971
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_catenulatum|t__GCF_000173455,312.0,0.3292410576923077,1.0519032141189595,0.0002,0.0090725,0.04467,0.1660725,11.74971
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_unclassified,306.0,0.213474477124183,0.4701669900001395,0.0001,0.021525,0.06268,0.19239,4.3502
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium|s__Catenibacterium_mitsuokai,305.0,1.7905288524590164,3.2482195574585537,0.00055,0.25008,0.80105,1.8774400000000002,35.91148
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium,305.0,1.7905288524590164,3.2482195574585537,0.00055,0.25008,0.80105,1.8774400000000002,35.91148
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium|s__Catenibacterium_mitsuokai|t__GCF_000173795,305.0,1.7905288524590164,3.2482195574585537,0.00055,0.25008,0.80105,1.8774400000000002,35.91148
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_L2_50|t__GCF_000154245,304.0,3.2461898684210526,3.541808186781314,0.03782,0.8186224999999998,2.087085,4.3551625000000005,24.18829
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_L2_50,304.0,3.2461898684210526,3.541808186781314,0.03782,0.8186224999999998,2.087085,4.3551625000000005,24.18829
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_hypermegale|t__GCF_000209975,303.0,1.0855665346534655,2.4371625204212166,0.00091,0.024925000000000003,0.17590999999999998,0.94007,23.86411
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_hypermegale,303.0,1.0855665346534655,2.4371625204212166,0.00091,0.024925000000000003,0.17590999999999998,0.94007,23.86411
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus,297.0,0.18862764309764313,0.7221488316044481,0.00016,0.00205,0.005529999999999999,0.02721,6.855360000000001
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae,291.0,0.6599321649484535,2.3939658693385146,0.0003,0.00842,0.0335,0.23412,30.94125
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus,290.0,0.6618523448275863,2.3976789643689127,0.0003,0.008385,0.03323,0.236065,30.94125
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae,287.0,0.16877355400696867,0.6913305820555221,0.00016,0.00805,0.02018,0.07594500000000001,6.38595
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_eutactus,284.0,0.959866866197183,2.6063249956089667,9e-05,0.00253,0.01299,0.30266499999999996,24.4206
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_eutactus|t__GCF_000154425,284.0,0.959866866197183,2.6063249956089667,9e-05,0.00253,0.01299,0.30266499999999996,24.4206
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_sp_4_3_54A2FAA,284.0,0.5342374647887325,0.8395099459294084,0.0372,0.15516749999999999,0.26369,0.5293025,8.447610000000001
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_sp_4_3_54A2FAA|t__GCF_000238635,284.0,0.5342374647887325,0.8395099459294084,0.0372,0.15516749999999999,0.26369,0.5293025,8.447610000000001
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_rupellensis,283.0,0.6497427915194345,1.611833604563993,0.00016,0.005965,0.07496,0.421715,12.56211
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_rupellensis|t__GCF_000378365,283.0,0.6497427915194345,1.611833604563993,0.00016,0.005965,0.07496,0.421715,12.56211
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_dentium|t__Bifidobacterium_dentium_unclassified,282.0,0.1670590780141844,0.5903688392419618,0.00027,0.0060999999999999995,0.021330000000000002,0.08899,8.3925
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_dentium,282.0,0.1670590780141844,0.5903688392419618,0.00027,0.0060999999999999995,0.021330000000000002,0.08899,8.3925
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_3_1_31,281.0,0.08348661921708184,0.20098154355285122,0.00018,0.00446,0.016059999999999998,0.06272,1.7383099999999998
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_3_1_31|t__Eubacterium_sp_3_1_31_unclassified,281.0,0.08348661921708184,0.20098154355285122,0.00018,0.00446,0.016059999999999998,0.06272,1.7383099999999998
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Eubacterium_cylindroides,277.0,0.5045964259927798,1.9287085732629803,0.00016999999999999999,0.012759999999999999,0.053079999999999995,0.22796999999999998,18.34638
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Eubacterium_cylindroides|t__GCF_000469305,277.0,0.5045964259927798,1.9287085732629803,0.00016999999999999999,0.012759999999999999,0.053079999999999995,0.22796999999999998,18.34638
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella|s__Granulicatella_adiacens,277.0,0.10417530685920579,1.2821936037178048,0.00011,0.00144,0.00419,0.010920000000000001,21.237
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella|s__Granulicatella_adiacens|t__GCF_000160675,277.0,0.10417530685920579,1.2821936037178048,0.00011,0.00144,0.00419,0.010920000000000001,21.237
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis,276.0,0.3154557971014493,2.09011152275325,0.00015,0.003035,0.01209,0.0529,33.35184
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_obeum|t__GCF_000153905,276.0,1.0328338043478262,1.2508893242831176,0.07506,0.3677225,0.64554,1.2470675,12.24918
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_5_1_57FAA|t__GCF_000218425,268.0,0.08890361940298508,0.5785335495060587,0.00014,0.00309,0.009205,0.036455,8.89783
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_5_1_57FAA,268.0,0.08890361940298508,0.5785335495060587,0.00014,0.00309,0.009205,0.036455,8.89783
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_9_1_43BFAA|t__GCF_000209445,256.0,0.04141171875000001,0.15445997449740884,0.0001,0.00162,0.005945000000000001,0.01939,1.50969
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_9_1_43BFAA,256.0,0.04141171875000001,0.15445997449740884,0.0001,0.00162,0.005945000000000001,0.01939,1.50969
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname|g__Gemella|s__Gemella_sanguinis|t__GCF_000204335,256.0,0.022157734375,0.05516009503489437,0.00014,0.002435,0.006489999999999999,0.01743,0.54055
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname|g__Gemella|s__Gemella_sanguinis,256.0,0.022157734375,0.05516009503489437,0.00014,0.002435,0.006489999999999999,0.01743,0.54055
k__Bacteria|p__Candidatus_Saccharibacteria,254.0,0.010603622047244094,0.0187448811107616,0.00026000000000000003,0.001865,0.004265,0.010142499999999999,0.15877
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname,254.0,0.010603622047244094,0.0187448811107616,0.00026000000000000003,0.001865,0.004265,0.010142499999999999,0.15877
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname,254.0,0.010603622047244094,0.0187448811107616,0.00026000000000000003,0.001865,0.004265,0.010142499999999999,0.15877
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname|f__Candidatus_Saccharibacteria_noname,254.0,0.010603622047244094,0.0187448811107616,0.00026000000000000003,0.001865,0.004265,0.010142499999999999,0.15877
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_sanguinis|t__GCF_000178255,253.0,0.04059909090909091,0.10599943283561408,9e-05,0.00322,0.012,0.0358,1.37168
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_sanguinis,253.0,0.04059909090909091,0.10599943283561408,9e-05,0.00322,0.012,0.0358,1.37168
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_odontolyticus,252.0,0.01337892857142857,0.024350017941428,0.00013000000000000002,0.0024025,0.006465,0.015067500000000001,0.27005999999999997
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_odontolyticus|t__Actinomyces_odontolyticus_unclassified,252.0,0.01337892857142857,0.024350017941428,0.00013000000000000002,0.0024025,0.006465,0.015067500000000001,0.27005999999999997
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_unclassified,250.0,1.2534456799999998,2.8051006273352916,0.00033999999999999997,0.026947500000000003,0.228555,0.9560575000000001,24.333779999999997
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Actinobacillus|s__Actinobacillus_unclassified,246.0,0.03550345528455285,0.11066522661563491,0.0006,0.003775,0.008039999999999999,0.023662500000000003,1.2396399999999999
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Actinobacillus,246.0,0.03550345528455285,0.11066522661563491,0.0006,0.003775,0.008039999999999999,0.023662500000000003,1.2396399999999999
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Atopobium,246.0,0.02020138211382114,0.0738352239796344,5e-05,0.00124,0.00377,0.01242,0.8841899999999999
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprophilus,241.0,2.756538008298755,4.3111159774064705,0.00015,0.013880000000000002,0.60826,3.84464,26.819059999999997
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprophilus|t__GCF_000157915,241.0,2.756538008298755,4.3111159774064705,0.00015,0.013880000000000002,0.60826,3.84464,26.819059999999997
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii|t__GCF_000210735,240.0,1.572202125,1.5753192399688285,0.15150999999999998,0.6653975,1.23181,1.8462175,15.02982
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea,238.0,0.04826840336134453,0.06750075921414811,0.00055,0.011875,0.023260000000000003,0.052455,0.37895
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_unclassified,237.0,0.0484426582278481,0.06757983317382626,0.00257,0.01195,0.02334,0.05271,0.37895
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas,235.0,0.5026154468085107,4.009038602419413,7e-05,0.00243,0.00847,0.045455,59.073319999999995
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter,231.0,0.18731502164502167,0.6503030603802283,0.0002,0.007470000000000001,0.0263,0.08669,7.386260000000001
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria,226.0,0.08229265486725663,0.26968796869474565,7e-05,0.0032675,0.01014,0.04821,2.3896599999999997
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_graevenitzii,226.0,0.013474955752212392,0.05725500613336241,0.0001,0.0013825,0.003525,0.008792500000000002,0.80625
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_graevenitzii|t__Actinomyces_graevenitzii_unclassified,226.0,0.013474955752212392,0.05725500613336241,0.0001,0.0013825,0.003525,0.008792500000000002,0.80625
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales,226.0,0.08229265486725663,0.26968796869474565,7e-05,0.0032675,0.01014,0.04821,2.3896599999999997
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales,225.0,0.07396262222222223,0.5354762681780888,0.00086,0.007640000000000001,0.01432,0.027030000000000002,5.725969999999999
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia,225.0,0.07396262222222223,0.5354762681780888,0.00086,0.007640000000000001,0.01432,0.027030000000000002,5.725969999999999
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae,225.0,0.07396262222222223,0.5354762681780888,0.00086,0.007640000000000001,0.01432,0.027030000000000002,5.725969999999999
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_salivarius|t__Lactobacillus_salivarius_unclassified,224.0,0.8355789732142856,2.9582865239725806,0.00018,0.0098725,0.045075000000000004,0.39173,31.764809999999997
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_salivarius,224.0,0.8355789732142856,2.9582865239725806,0.00018,0.0098725,0.045075000000000004,0.39173,31.764809999999997
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_producta|t__GCF_000373885,223.0,0.03305982062780269,0.08136387961112158,0.00021,0.0028799999999999997,0.00837,0.025115000000000002,0.70649
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_producta,223.0,0.03305982062780269,0.08136387961112158,0.00021,0.0028799999999999997,0.00837,0.025115000000000002,0.70649
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mutans|t__Streptococcus_mutans_unclassified,215.0,0.07025655813953488,0.17611757083358417,0.00011999999999999999,0.004070000000000001,0.013880000000000002,0.04306,1.6288200000000002
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mutans,215.0,0.07025655813953488,0.17611757083358417,0.00011999999999999999,0.004070000000000001,0.013880000000000002,0.04306,1.6288200000000002
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_mortiferum,214.0,1.2832905140186917,2.9369706811021667,0.00026000000000000003,0.012079999999999999,0.16319499999999998,1.084125,22.206
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_mortiferum|t__GCF_000158195,214.0,1.2832905140186917,2.9369706811021667,0.00026000000000000003,0.012079999999999999,0.16319499999999998,1.084125,22.206
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_unclassified,213.0,0.16664643192488265,0.7972583706101576,0.00028,0.00424,0.00999,0.03224,7.23625
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Atopobium|s__Atopobium_parvulum,212.0,0.013663301886792453,0.04360821690304403,9e-05,0.0011049999999999999,0.002975,0.008732499999999999,0.45343999999999995
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Atopobium|s__Atopobium_parvulum|t__GCF_000024225,212.0,0.013663301886792453,0.04360821690304403,9e-05,0.0011049999999999999,0.002975,0.008732499999999999,0.45343999999999995
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae,211.0,0.06799052132701422,0.23875173227237587,7e-05,0.0032400000000000003,0.0097,0.043075,2.3896599999999997
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter,208.0,0.06848298076923078,0.24038225718796766,7e-05,0.0032825000000000003,0.009760000000000001,0.0428825,2.3896599999999997
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis|g__Parvimonas,206.0,0.3358034466019418,2.194337920505423,0.00015,0.002715,0.011654999999999999,0.053627499999999995,30.612140000000004
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis|g__Parvimonas|s__Parvimonas_unclassified,206.0,0.28437684466019414,1.8483912652999939,0.00015,0.002685,0.010114999999999999,0.034425,25.7349
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Cellulophaga|s__Cellulophaga_unclassified,205.0,0.023951317073170733,0.028927093594847207,0.00202,0.007909999999999999,0.01432,0.026969999999999997,0.19587000000000002
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Cellulophaga,205.0,0.023951317073170733,0.028927093594847207,0.00202,0.007909999999999999,0.01432,0.026969999999999997,0.19587000000000002
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_ruminis|t__Lactobacillus_ruminis_unclassified,203.0,0.8509351231527092,3.016720491581394,0.00042,0.07328,0.22539,0.74401,41.198679999999996
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_ruminis,203.0,0.8509351231527092,3.016720491581394,0.00042,0.07328,0.22539,0.74401,41.198679999999996
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_funiformis|t__GCF_000245775,201.0,0.4410374626865672,0.8466304794944662,0.00032,0.01548,0.11525,0.42285,5.95389
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_unclassified,201.0,0.017819303482587066,0.16276974445981185,5e-05,0.00124,0.00255,0.006,2.30019
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_funiformis,201.0,0.4410374626865672,0.8466304794944662,0.00032,0.01548,0.11525,0.42285,5.95389
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_intestini|t__GCF_000230275,200.0,0.0900754,0.20570842454670504,0.00014,0.004475000000000001,0.01963,0.075275,1.73243
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_intestini,200.0,0.0900754,0.20570842454670504,0.00014,0.004475000000000001,0.01963,0.075275,1.73243
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_unclassified,198.0,0.08148267676767676,0.31698719472832426,0.0002,0.0038925,0.01142,0.0383075,3.2775800000000004
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc,197.0,0.07642786802030457,0.2752059862241277,0.00016,0.00605,0.01585,0.05708,3.30609
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_unclassified,197.0,1.7003968020304567,2.508951381878092,7e-05,0.08401,0.56006,2.25253,12.64754
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_bolteae|t__GCF_000154365,194.0,1.1004090206185568,1.6641320338110288,0.0557,0.30841250000000003,0.5466949999999999,1.13388,10.43973
